locus_tag	sysName	scaffoldId	begin	end	strand	type	desc
Atu3444	Atu3444	NC_003063	491750	493381	-	1	oligopeptide ABC transporter substrate-binding protein
Atu3445	Atu3445	NC_003063	493374	494573	-	1	hippurate hydrolase
Atu3446	Atu3446	NC_003063	494667	495836	-	1	monooxygenase
Atu3447	Atu3447	NC_003063	495827	496720	-	1	hypothetical protein
Atu3448	Atu3448	NC_003063	496728	497780	-	1	dibenzothiophene desulfurization protein B
Atu3450	Atu3450	NC_003063	498128	499435	+	1	nitrilotriacetate monooxygenase
Atu3451	Atu3451	NC_003063	499522	500550	-	1	monooxygenase
Atu3453	Atu3453	NC_003063	500975	502123	+	1	isomerase/lactonizing enzyme
Atu3454	Atu3454	NC_003063	502130	502759	+	1	arylesterase
Atu3455	Atu3455	NC_003063	502841	504439	+	1	oligopeptide ABC transporter substrate-binding protein
Atu3456	Atu3456	NC_003063	504657	505415	-	1	ABC transporter permease
Atu3457	Atu3457	NC_003063	505415	506251	-	1	ABC transporter permease
Atu3458	Atu3458	NC_003063	506256	507143	-	1	ABC transporter permease
Atu3459	Atu3459	NC_003063	507143	508165	-	1	ABC transporter permease
Atu3460	Atu3460	NC_003063	508469	509101	+	1	RhtB family transporter
Atu3461	Atu3461	NC_003063	509129	509857	-	1	GntR family transcriptional regulator
Atu3462	Atu3462	NC_003063	509952	510935	-	1	AraC family transcriptional regulator
Atu3463	Atu3463	NC_003063	511064	511891	+	1	non-heme chloroperoxidase
Atu3464	Atu3464	NC_003063	511918	512709	+	1	dehydrogenase
Atu8032	Atu8032	NC_003063	512723	513208	+	1	hypothetical protein
Atu3465	Atu3465	NC_003063	513471	514766	+	1	metallo-beta-lactamase superfamily protein
Atu3466	Atu3466	NC_003063	514760	515113	+	1	ArsR family transcriptional regulator
Atu3467	Atu3467	NC_003063	515143	515517	+	1	hypothetical protein
Atu3468	Atu3468	NC_003063	515514	515951	+	1	hypothetical protein
Atu3469	Atu3469	NC_003063	516026	517543	-	1	phosphoglyceromutase
Atu3470	Atu3470	NC_003063	517516	517710	-	1	hypothetical protein
Atu3471	Atu3471	NC_003063	517905	519182	-	1	branched-chain alpha-keto acid dehydrogenase subunit E2
Atu3472	Atu3472	NC_003063	519185	520198	-	1	2-oxoisovalerate dehydrogenase subunit beta
Atu3473	Atu3473	NC_003063	520202	521440	-	1	2-oxoisovalerate dehydrogenase subunit alpha
Atu3474	Atu3474	NC_003063	521485	522612	-	1	acyl-CoA dehydrogenase
Atu3475	Atu3475	NC_003063	522624	523862	-	1	acetyl-CoA C-acetyltransferase
Atu3476	Atu3476	NC_003063	523971	524444	+	1	AsnC family transcriptional regulator
Atu3477	Atu3477	NC_003063	524524	525696	+	1	acyl-CoA dehydrogenase
Atu3478	Atu3478	NC_003063	525705	527306	+	1	3-methylcrotonoyl-CoA carboxylase beta subunit
Atu3479	Atu3479	NC_003063	527314	529305	+	1	3-methylcrotonyl-CoA carboxylase subunit alpha
Atu3480	Atu3480	NC_003063	529307	530233	+	1	hydroxymethylglutaryl-CoA lyase
Atu3481	Atu3481	NC_003063	530223	530999	+	1	enoyl-CoA hydratase
Atu3482	Atu3482	NC_003063	531140	532018	+	1	pantoate--beta-alanine ligase
Atu3483	Atu3483	NC_003063	532015	532854	+	1	3-methyl-2-oxobutanoate hydroxymethyltransferase
Atu3484	Atu3484	NC_003063	532889	534181	-	1	hypothetical protein
Atu3485	Atu3485	NC_003063	534232	536328	-	1	short chain dehydrogenase
Atu3486	Atu3486	NC_003063	536529	537359	+	1	DeoR family transcriptional regulator
Atu3487	Atu3487	NC_003063	537407	538417	+	1	sugar ABC transporter substrate-binding protein
Atu3488	Atu3488	NC_003063	538644	540176	+	1	ABC transporter permease
Atu3489	Atu3489	NC_003063	540191	541192	+	1	ABC transporter permease
Atu3490	Atu3490	NC_003063	541189	542199	+	1	ABC transporter permease
Atu3491	Atu3491	NC_003063	542203	542526	+	1	hypothetical protein
Atu3492	Atu3492	NC_003063	542523	543905	+	1	sugar kinase
Atu3493	Atu3493	NC_003063	543958	544794	-	1	non-heme haloperoxidase
Atu3494	Atu3494	NC_003063	545112	545807	-	1	hypothetical protein
Atu3495	Atu3495	NC_003063	545969	547903	-	1	diguanylate cyclase
Atu3496	Atu3496	NC_003063	547913	548419	-	1	hypothetical protein
Atu3497	Atu3497	NC_003063	548600	548947	-	1	hypothetical protein
Atu3498	Atu3498	NC_003063	549017	550453	+	1	aldehyde dehydrogenase
Atu3500	Atu3500	NC_003063	550981	551793	+	1	hypothetical protein
Atu3501	Atu3501	NC_003063	551809	552834	-	1	ABC transporter permease
Atu3502	Atu3502	NC_003063	552840	553727	-	1	ABC transporter permease
Atu3503	Atu3503	NC_003063	553731	554564	-	1	ABC transporter permease
Atu3504	Atu3504	NC_003063	554626	555612	-	1	sulfate ABC transporter substrate-binding protein
Atu3505	Atu3505	NC_003063	555782	556834	-	1	3-hydroxyisobutyryl-CoA hydrolase
Atu3506	Atu3506	NC_003063	556991	557392	+	1	hypothetical protein
Atu3507	Atu3507	NC_003063	557462	558241	-	1	hypothetical protein
Atu3508	Atu3508	NC_003063	558539	559291	+	1	3-demethylubiquinone-9 3-methyltransferase
Atu3509	Atu3509	NC_003063	559377	559805	-	1	hypothetical protein
Atu3510	Atu3510	NC_003063	559802	560662	-	1	amidohydrolase
Atu3511	Atu3511	NC_003063	560687	560989	-	1	glutaredoxin
Atu3512	Atu3512	NC_003063	561002	561793	-	1	competence protein F
Atu3513	Atu3513	NC_003063	561936	562817	+	1	methyltransferase
Atu3514	Atu3514	NC_003063	562835	563050	-	1	fimbriae associated protein
Atu3515	Atu3515	NC_003063	563122	563436	-	1	hypothetical protein
Atu3516	Atu3516	NC_003063	563609	564022	-	1	MutT family NTP pyrophosphatase
Atu3517	Atu3517	NC_003063	564019	564795	-	1	acetyltransferase
Atu3518	Atu3518	NC_003063	564814	566055	-	1	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase
Atu3519	Atu3519	NC_003063	566148	567014	-	1	peptidyl-prolyl cis-trans isomerase
Atu3520	Atu3520	NC_003063	567257	569965	+	1	preprotein translocase subunit SecA
Atu3521	Atu3521	NC_003063	570113	571006	+	1	permease
Atu3522	Atu3522	NC_003063	571088	572290	+	1	glucans biosynthesis protein
Atu3523	Atu3523	NC_003063	572347	573762	+	1	polysaccharide biosynthesis-like protein
Atu8188	Atu8188	NC_003063	573771	575042	+	1	hypothetical protein
Atu3525	Atu3525	NC_003063	575095	575757	-	1	hypothetical protein
Atu3526	Atu3526	NC_003063	576115	576199	+	5	tRNA-Leu
Atu3527	Atu3527	NC_003063	576261	577103	-	1	hypothetical protein
Atu3528	Atu3528	NC_003063	577129	578118	-	1	oxidoreductase
Atu3529	Atu3529	NC_003063	578115	579308	-	1	mannonate dehydratase
Atu3530	Atu3530	NC_003063	579312	580784	-	1	mannitol dehydrogenase
Atu3531	Atu3531	NC_003063	580802	581542	-	1	3-oxoacyl-ACP reductase
Atu3532	Atu3532	NC_003063	581565	582314	-	1	GntR family transcriptional regulator
Atu3533	Atu3533	NC_003063	582466	583506	+	1	sugar ABC transporter substrate-binding protein
Atu3534	Atu3534	NC_003063	583646	584686	+	1	ABC transporter permease
Atu3535	Atu3535	NC_003063	584697	585674	+	1	ABC transporter permease
Atu3536	Atu3536	NC_003063	585679	587220	+	1	ABC transporter permease
Atu3537	Atu3537	NC_003063	587224	587433	-	1	hypothetical protein
Atu3538	Atu3538	NC_003063	587569	588084	+	1	hypothetical protein
Atu3539	Atu3539	NC_003063	588115	588672	-	1	hypothetical protein
Atu3540	Atu3540	NC_003063	588723	589361	-	1	hypothetical protein
Atu3541	Atu3541	NC_003063	589442	590044	+	1	hypothetical protein
Atu3542	Atu3542	NC_003063	590164	590955	+	1	serine/threonine protein phosphatase I
Atu3543	Atu3543	NC_003063	590970	592664	-	1	dihydroxyacetone kinase
Atu3544	Atu3544	NC_003063	592991	594244	+	1	arsenical pump membrane protein
Atu3545	Atu3545	NC_003063	594315	594644	-	1	hypothetical protein
Atu3546	Atu3546	NC_003063	594873	596891	+	1	hypothetical protein
Atu3547	Atu3547	NC_003063	596961	597617	-	1	hypothetical protein
Atu3548	Atu3548	NC_003063	597762	598988	-	1	glycosyltransferase
Atu3549	Atu3549	NC_003063	598985	600322	-	1	hypothetical protein
Atu3550	Atu3550	NC_003063	600315	601793	-	1	succinoglycan transport protein
Atu3551	Atu3551	NC_003063	601955	603190	-	1	glycosyltransferase
Atu3553	Atu3553	NC_003063	603686	605014	+	1	hypothetical protein
Atu3554	Atu3554	NC_003063	605158	605658	+	1	hypothetical protein
Atu3555	Atu3555	NC_003063	605840	606766	+	1	hypothetical protein
Atu3556	Atu3556	NC_003063	606898	609147	+	1	exopolysaccharide polymerization/transport protein
Atu8033	Atu8033	NC_003063	609161	609817	+	1	hypothetical protein
Atu3557	Atu3557	NC_003063	609950	611419	+	1	hypothetical protein
Atu3558	Atu3558	NC_003063	611436	612650	+	1	glycosyltransferase
Atu3559	Atu3559	NC_003063	612705	613799	-	1	glycosyltransferase
Atu3560	Atu3560	NC_003063	613852	615000	-	1	glycosyltransferase
Atu3561	Atu3561	NC_003063	615376	615840	+	1	hypothetical protein
Atu3562	Atu3562	NC_003063	615816	616241	+	1	hypothetical protein
Atu3563	Atu3563	NC_003063	616296	616778	-	1	transcription elongation factor regulatory protein
Atu3564	Atu3564	NC_003063	617050	618447	+	1	endo-1,3-1,4-beta-glycanase
Atu3565	Atu3565	NC_003063	618525	619505	-	1	hypothetical protein
Atu3566	Atu3566	NC_003063	619899	620321	-	1	hypothetical protein
Atu3567	Atu3567	NC_003063	620391	620882	-	1	hypothetical protein
Atu3568	Atu3568	NC_003063	621079	623007	+	1	hypothetical protein
Atu3569	Atu3569	NC_003063	623016	623444	+	1	hypothetical protein
Atu3570	Atu3570	NC_003063	623482	624678	+	1	hypothetical protein
Atu3571	Atu3571	NC_003063	624678	625391	+	1	hypothetical protein
Atu8113	Atu8113	NC_003063	625388	626539	+	1	hypothetical protein
Atu3572	Atu3572	NC_003063	626666	627103	+	1	transcriptional regulator
Atu3573	Atu3573	NC_003063	627132	627431	+	1	hypothetical protein
Atu3574	Atu3574	NC_003063	627634	628416	-	1	xylose ABC transporter ATPase
Atu3575	Atu3575	NC_003063	628435	629748	-	1	xylose ABC transporter permease
Atu3576	Atu3576	NC_003063	629829	630869	-	1	xylose ABC transporter substrate-binding protein
Atu3577	Atu3577	NC_003063	631102	632346	+	1	transcriptional regulator
Atu3578	Atu3578	NC_003063	632366	633913	-	1	glycerol-3-phosphate dehydrogenase
Atu3579	Atu3579	NC_003063	634081	634497	-	1	lactoylglutathione lyase
Atu3580	Atu3580	NC_003063	634511	636652	-	1	methylmalonyl-CoA mutase
Atu3581	Atu3581	NC_003063	636779	638782	-	1	propionyl-coenzyme A carboxylase, alpha polypeptide
Atu3582	Atu3582	NC_003063	638787	639206	-	1	hypothetical protein
Atu3583	Atu3583	NC_003063	639224	639784	-	1	hypothetical protein
Atu8189	Atu8189	NC_003063	639819	640196	-	1	hypothetical protein
Atu3585	Atu3585	NC_003063	640322	641218	-	1	glutathione S-transferase
Atu3586	Atu3586	NC_003063	641322	642854	-	1	propionyl-CoA carboxylase
Atu3587	Atu3587	NC_003063	642973	644391	+	1	transcriptional regulator
Atu3588	Atu3588	NC_003063	644401	645048	-	1	DNA-3-methyladenine glycosidase II
Atu3589	Atu3589	NC_003063	645097	645996	+	1	glutamyl-Q tRNA(Asp) synthetase
Atu3590	Atu3590	NC_003063	645964	646881	-	1	transporter
Atu3591	Atu3591	NC_003063	647058	647891	+	1	short chain dehydrogenase
Atu8190	Atu8190	NC_003063	647909	648106	+	1	hypothetical protein
Atu3593	Atu3593	NC_003063	648108	648686	+	1	hypothetical protein
Atu3594	Atu3594	NC_003063	648719	649492	+	1	hypothetical protein
Atu3595	Atu3595	NC_003063	649675	650421	+	1	electron transfer flavoprotein subunit beta
Atu3596	Atu3596	NC_003063	650447	651376	+	1	electron transfer flavoprotein alpha subunit
Atu3597	Atu3597	NC_003063	651491	652372	+	1	3-hydroxybutyryl-CoA dehydrogenase
Atu3598	Atu3598	NC_003063	652419	653087	-	1	thiol:disulfide interchange protein
Atu3599	Atu3599	NC_003063	653110	654510	+	1	argininosuccinate lyase
Atu3600	Atu3600	NC_003063	654497	654808	+	1	hypothetical protein
Atu3601	Atu3601	NC_003063	654822	656090	+	1	diaminopimelate decarboxylase
Atu3602	Atu3602	NC_003063	656257	658965	+	1	hypothetical protein
Atu8114	Atu8114	NC_003063	659150	659356	-	1	hypothetical protein
Atu3603	Atu3603	NC_003063	659474	659833	-	1	two component response regulator
Atu3604	Atu3604	NC_003063	659976	660518	-	1	hypoxanthine phosphoribosyltransferase
Atu3605	Atu3605	NC_003063	660589	661260	-	1	hypothetical protein
Atu3606	Atu3606	NC_003063	661462	662121	+	1	cell division ATP-binding protein
Atu3607	Atu3607	NC_003063	662114	663121	+	1	cell division protein
Atu3608	Atu3608	NC_003063	663235	663966	+	1	hypothetical protein
Atu3609	Atu3609	NC_003063	664081	664878	+	1	1-acyl-sn-glycerol-3-phosphate acyltransferase
Atu3610	Atu3610	NC_003063	664851	665402	-	1	transporter
Atu8095	Atu8095	NC_003063	665452	666453	+	1	hypothetical protein
Atu3611	Atu3611	NC_003063	666625	667554	-	1	cyclohexadienyl dehydrogenase
Atu3612	Atu3612	NC_003063	667554	668660	-	1	histidinol-phosphate aminotransferase
Atu3613	Atu3613	NC_003063	668745	669506	-	1	hypothetical protein
Atu3614	Atu3614	NC_003063	669626	670396	+	1	glyoxalase II
Atu3615	Atu3615	NC_003063	670408	670836	+	1	hypothetical protein
Atu3616	Atu3616	NC_003063	670945	671718	-	1	hypothetical protein
Atu3617	Atu3617	NC_003063	671971	672261	+	1	50S ribosomal protein L28
Atu3618	Atu3618	NC_003063	672427	673065	+	1	hypothetical protein
Atu3619	Atu3619	NC_003063	673177	673512	+	1	hypothetical protein
Atu3620	Atu3620	NC_003063	673516	674541	-	1	hypothetical protein
Atu3621	Atu3621	NC_003063	674531	676435	-	1	cobyrinic acid synthase
Atu3622	Atu3622	NC_003063	676547	677536	-	1	cobalamin biosynthesis protein
Atu3623	Atu3623	NC_003063	677605	678240	-	1	DnaJ family molecular chaperone
Atu3624	Atu3624	NC_003063	678355	678636	+	1	stress induced morphogen
Atu3625	Atu3625	NC_003063	678656	679789	-	1	3-dehydroquinate synthase
Atu3626	Atu3626	NC_003063	679795	680376	-	1	shikimate kinase
Atu3627	Atu3627	NC_003063	680373	680531	-	1	hypothetical protein
Atu3628	Atu3628	NC_003063	680564	680737	+	1	hypothetical protein
Atu3629	Atu3629	NC_003063	680734	681729	+	1	site-specific tyrosine recombinase XerD
Atu3630	Atu3630	NC_003063	681793	682746	+	1	acetyl-CoA carboxylase carboxyltransferase subunit alpha
Atu3631	Atu3631	NC_003063	683199	684338	+	1	hypothetical protein
Atu3632	Atu3632	NC_003063	684335	684571	+	1	hypothetical protein
Atu3633	Atu3633	NC_003063	684795	685919	-	1	hypothetical protein
Atu3634	Atu3634	NC_003063	686107	687276	-	1	penicillin-binding protein dacf precursor
Atu3635	Atu3635	NC_003063	687389	688552	+	1	amidohydrolase
Atu8111.1	Atu8111.1	NC_003063	688648	688684	+	5	tRNA-Arg
Atu8111.2	Atu8111.2	NC_003063	688922	688961	+	5	tRNA-Arg
Atu3636	Atu3636	NC_003063	689286	689732	-	1	hypothetical protein
Atu3637	Atu3637	NC_003063	689890	690120	-	1	30S ribosomal protein S21
Atu3638	Atu3638	NC_003063	690379	691503	-	1	hypothetical protein
Atu3639	Atu3639	NC_003063	691507	692238	-	1	hypothetical protein
Atu3640	Atu3640	NC_003063	692241	693821	-	1	hypothetical protein
Atu3641	Atu3641	NC_003063	693818	694927	-	1	hypothetical protein
Atu3642	Atu3642	NC_003063	694941	697205	-	1	vgrG protein
Atu3643	Atu3643	NC_003063	697335	698270	+	1	hypothetical protein
Atu3644	Atu3644	NC_003063	698498	698953	+	1	hypothetical protein
Atu3645	Atu3645	NC_003063	699072	699479	+	1	hypothetical protein
Atu3646	Atu3646	NC_003063	699476	699901	-	1	hypothetical protein
Atu3647	Atu3647	NC_003063	700032	700277	+	1	hypothetical protein
Atu3648	Atu3648	NC_003063	700693	700914	+	1	hypothetical protein
Atu3650	Atu3650	NC_003063	701397	701972	+	1	hypothetical protein
Atu3651	Atu3651	NC_003063	702043	702909	+	1	hypothetical protein
Atu3652	Atu3652	NC_003063	703047	703889	+	1	hypothetical protein
Atu3653	Atu3653	NC_003063	703937	704173	-	1	hypothetical protein
Atu3654	Atu3654	NC_003063	704727	705242	-	1	hypothetical protein
Atu3655	Atu3655	NC_003063	705579	706145	+	1	antioxidant protein
Atu3656	Atu3656	NC_003063	706326	706712	+	1	acetyltransferase
Atu3657	Atu3657	NC_003063	706981	707229	+	1	hypothetical protein
Atu3658	Atu3658	NC_003063	707492	708577	+	1	MerR family transcriptional regulator
Atu3661	Atu3661	NC_003063	709086	709745	-	1	hypothetical protein
Atu3662	Atu3662	NC_003063	710360	711970	+	1	hypothetical protein
Atu3663	Atu3663	NC_003063	712197	712619	-	1	hypothetical protein
Atu3664	Atu3664	NC_003063	712794	713765	+	1	epoxide hydrolase
Atu3665	Atu3665	NC_003063	714038	714784	-	1	short-chain dehydrogenase
Atu8034	Atu8034	NC_003063	714854	715033	+	1	hypothetical protein
Atu3666	Atu3666	NC_003063	715046	715504	+	1	hypothetical protein
Atu3667	Atu3667	NC_003063	715559	716026	+	1	aspartate alpha-decarboxylase
Atu3668	Atu3668	NC_003063	716058	716579	-	1	siderophore biosynthesis protein
Atu3669	Atu3669	NC_003063	716694	718055	-	1	siderophore biosynthesis protein
Atu3670	Atu3670	NC_003063	718087	721473	-	1	siderophore biosynthesis protein
Atu3671	Atu3671	NC_003063	721484	722551	-	1	siderophore biosynthesis protein
Atu3672	Atu3672	NC_003063	722591	727153	-	1	polyketide synthase
Atu3673	Atu3673	NC_003063	727195	729447	-	1	siderophore biosynthesis protein
Atu3674	Atu3674	NC_003063	729520	729723	-	1	hypothetical protein
Atu3675	Atu3675	NC_003063	729769	734331	+	1	peptide synthetase, siderophore biosynthesis protein
Atu3676	Atu3676	NC_003063	734328	735224	+	1	siderophore biosynthesis protein
Atu3677	Atu3677	NC_003063	735221	736696	+	1	polyketide synthase
Atu3678	Atu3678	NC_003063	736711	736950	+	1	siderophore biosynthesis protein
Atu3679	Atu3679	NC_003063	736961	737479	+	1	siderophore biosynthesis protein
Atu3680	Atu3680	NC_003063	737476	738039	+	1	siderophore biosynthesis protein
Atu3681	Atu3681	NC_003063	738077	742510	+	1	polyketide synthase
Atu3682	Atu3682	NC_003063	742507	749706	+	1	non-ribosomal peptide synthetase, siderophore biosynthesis protein
Atu3683	Atu3683	NC_003063	749718	757409	+	1	peptide synthetase, siderophore biosynthesis protein
Atu3684	Atu3684	NC_003063	757414	759081	+	1	siderophore biosynthesis protein
Atu3685	Atu3685	NC_003063	759096	759842	+	1	thioesterase, siderophore biosynthesis protein
Atu3686	Atu3686	NC_003063	759870	760763	+	1	siderophore biosynthesis protein
Atu3687	Atu3687	NC_003063	760897	763335	+	1	TonB-dependent receptor
Atu3688	Atu3688	NC_003063	763389	764309	+	1	iron(III ABC transporter permease dicitrate ABC transporter permease
Atu3689	Atu3689	NC_003063	764306	765355	+	1	iron(III ABC transporter permease dicitrate ABC transporter permease
Atu3690	Atu3690	NC_003063	765352	766326	+	1	iron (III ABC transporter permease dicitrate ABC transporter permease
Atu3691	Atu3691	NC_003063	766319	767122	+	1	iron (III) dicitrate ABC transporter ATPase
Atu3692	Atu3692	NC_003063	767474	768016	+	1	sigma factor
Atu3693	Atu3693	NC_003063	768064	769035	+	1	two component sensor kinase
Atu3694	Atu3694	NC_003063	769161	771206	-	1	penicillin binding protein
Atu3695	Atu3695	NC_003063	771236	776692	-	1	hypothetical protein
Atu3696	Atu3696	NC_003063	776811	776999	-	1	hypothetical protein
Atu3697	Atu3697	NC_003063	777010	777657	-	1	ATP-dependent protease LA 2
Atu3698	Atu3698	NC_003063	777750	778718	-	1	thioredoxin
Atu3699	Atu3699	NC_003063	778772	779281	-	1	hypothetical protein
Atu3700	Atu3700	NC_003063	779535	779609	+	5	tRNA-Gly
Atu3701	Atu3701	NC_003063	779833	780525	+	1	glutathione S-transferase
Atu3702	Atu3702	NC_003063	780812	780888	-	5	tRNA-Met
Atu3703	Atu3703	NC_003063	781025	782167	-	1	tRNA-specific 2-thiouridylase MnmA
Atu3704	Atu3704	NC_003063	782420	783610	-	1	hypothetical protein
Atu3705	Atu3705	NC_003063	784049	784696	-	1	hypothetical protein
Atu3706	Atu3706	NC_003063	785354	786949	-	1	D-3-phosphoglycerate dehydrogenase
Atu3707	Atu3707	NC_003063	787033	788211	-	1	phosphoserine aminotransferase
Atu3708	Atu3708	NC_003063	788425	789270	-	1	outer surface protein
Atu3709	Atu3709	NC_003063	789459	790811	-	1	phosphoglucosamine mutase
Atu3710	Atu3710	NC_003063	791000	792946	-	1	metalloprotease
Atu3711	Atu3711	NC_003063	793101	794432	-	1	hypothetical protein
Atu3712	Atu3712	NC_003063	794457	795446	-	1	hypothetical protein
Atu3713	Atu3713	NC_003063	795620	796153	-	1	omp16 protein
Atu3714	Atu3714	NC_003063	796364	797671	-	1	translocation protein TolB
Atu3715	Atu3715	NC_003063	797692	798846	-	1	hypothetical protein
